Normalized to period: 1870-2023 - inclusive
          Jan      Feb      Mar      Apr      May      Jun      Jul      Aug      Sep      Oct      Nov      Dec
2012  -0.8626  -0.5571  -0.3565  -0.1782  -0.0095   0.2463   0.5733   0.7808   0.5718   0.3414   0.4408  -0.0859
2013  -0.3526  -0.3471  -0.0165   0.0318  -0.1095  -0.2137  -0.1467  -0.1692   0.0418  -0.1286   0.1008  -0.0359
2014  -0.3526  -0.3971   0.0535   0.3918   0.6205   0.5863   0.2733   0.2608   0.5018   0.6014   1.0008   0.8241
2015   0.6574   0.6329   0.5935   1.0118   1.2005   1.3863   1.6933   1.9908   2.1418   2.3214   2.6908   2.6041
2016   2.6274   2.1629   1.7235   1.1618   0.6205   0.1763  -0.1167  -0.3592  -0.3282  -0.6286  -0.5192  -0.4659
2017  -0.2726   0.0429   0.0335   0.3318   0.4705   0.3363   0.3533  -0.0692  -0.4182  -0.4086  -0.7292  -0.7959
2018  -0.7926  -0.6771  -0.6065  -0.2482   0.0505   0.2363   0.4033   0.1708   0.4318   0.9514   1.1108   1.0241
2019   0.5774   0.6729   0.9235   0.7818   0.7805   0.7663   0.5533   0.3108   0.2418   0.6714   0.8508   0.5641
2020   0.7074   0.5429   0.4835   0.6018   0.0405  -0.0937   0.0933  -0.2992  -0.5282  -1.0786  -0.8992  -0.9259
2021  -0.9726  -0.8871  -0.5965  -0.4382  -0.2495   0.0563  -0.0567  -0.2592  -0.3682  -0.6686  -0.7592  -1.0159
2022  -0.7026  -0.6271  -0.7165  -0.7982  -0.8595  -0.6537  -0.4167  -0.8392  -0.9182  -0.8786  -0.6492  -0.8059
2023  -0.7126
